,id,listing_url,last_scraped,source,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month
6884,48556793,https://www.airbnb.com/rooms/48556793,2025-06-21,previous scrape,40 qm Wohnung/ 2 Personen /Neukölln,391776846,https://www.airbnb.com/users/show/391776846,Carolin,2021-03-09,"Berlin, Germany",,,,f,,1.0,1.0,"['email', 'phone']",t,t,,Schillerpromenade,Neukölln,52.47504,13.42327,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Cleaning products"", ""Wifi"", ""Free street parking"", ""Oven"", ""Hot water"", ""Washer"", ""Freezer"", ""Cooking basics"", ""Patio or balcony"", ""Bathtub"", ""Shower gel"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Essentials"", ""Stove"", ""Hair dryer"", ""Heating"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",,3,1125,3.0,1125.0,0,0,0,0,41,0,,5.0,4.9,4.95,4.93,0.79
6885,48618848,https://www.airbnb.com/rooms/48618848,2025-06-21,city scrape,Schöne Apartments zentral in Berlin für 2 Personen,392212504,https://www.airbnb.com/users/show/392212504,Select The Wall,2021-03-12,"Hamburg, Germany",,,,f,,2.0,3.0,"['email', 'phone']",t,t,,Regierungsviertel,Mitte,52.507736,13.388472,Room in hotel,Private room,2,1.0,1 shared bath,1.0,2.0,"[""Wifi"", ""Hot water"", ""Paid parking lot on premises \u2013 18 spaces"", ""Shower gel"", ""First aid kit"", ""Smoke alarm"", ""Bed linens"", ""TV with standard cable"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Safe"", ""Fire extinguisher"", ""Microwave"", ""Essentials"", ""Stove"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Heating"", ""Mini fridge"", ""Air conditioning"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$188.00,1,1125,1.0,1125.0,0,0,0,110,11,0,0.0,4.55,4.91,4.82,4.64,0.24
6888,48651189,https://www.airbnb.com/rooms/48651189,2025-06-20,city scrape,Traumhaftes Hausboot mitten in Berlin,392467112,https://www.airbnb.com/users/show/392467112,Boat On The River,2021-03-14,"Berlin, Germany",within an hour,100%,99%,t,,1.0,1.0,"['email', 'phone']",t,t,"Berlin, Germany",Rummelsburger Bucht,Lichtenberg,52.49141,13.48702,Houseboat,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""HDTV with Netflix"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Oven"", ""Laundromat nearby"", ""Marshall Bluetooth sound system"", ""Hot water"", ""Freezer"", ""Bay view"", ""Cooking basics"", ""Lockbox"", ""Outdoor furniture"", ""Baking sheet"", ""Self check-in"", ""Shower gel"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Long term stays allowed"", ""Pocket wifi"", ""Hangers"", ""Fire extinguisher"", ""Radiant heating"", ""Clothing storage"", ""Microwave"", ""Waterfront"", ""Barbecue utensils"", ""Lake access"", ""Hot water kettle"", ""Essentials"", ""Private entrance"", ""Extra pillows and blankets"", ""Kayak"", ""Hair dryer"", ""Dishwasher"", ""Induction stove"", ""BBQ grill"", ""Dining table"", ""Indoor fireplace"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Coffee maker: Nespresso"", ""Dishes and silverware""]",$238.00,2,1125,2.0,1125.0,11,25,43,301,201,255,60690.0,4.97,4.99,4.69,4.78,3.91
6889,48653937,https://www.airbnb.com/rooms/48653937,2025-06-21,city scrape,"NAEHE  ALEXANDERPLATZ ,ruhig  Hinterhofof",392486842,https://www.airbnb.com/users/show/392486842,Lili,2021-03-14,,,,,f,,1.0,5.0,"['email', 'phone']",t,t,,Brunnenstr. Süd,Mitte,52.53040162270927,13.398019555755662,Private room in condo,Private room,1,1.5,1.5 baths,0.0,1.0,"[""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen""]",$76.00,180,365,180.0,365.0,30,60,90,365,0,0,0.0,,,,,
6895,48729748,https://www.airbnb.com/rooms/48729748,2025-06-20,city scrape,Einfamilienhaus Neubau - 20 Min bis Zentrum Berlin,393110482,https://www.airbnb.com/users/show/393110482,Sabine,2021-03-18,,within a day,100%,84%,f,,1.0,1.0,"['email', 'phone', 'work_email']",t,t,,West 2,Reinickendorf,52.62738,13.23538,Entire home,Entire home/apt,8,2.0,2 baths,4.0,2.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Free street parking"", ""Hot water"", ""Washer"", ""Freezer"", ""Central heating"", ""Samsung Bluetooth sound system"", ""Cooking basics"", ""Lockbox"", ""Outdoor furniture"", ""Free parking on premises"", ""Free dryer \u2013 In building"", ""Baking sheet"", ""Fast wifi \u2013 63 Mbps"", ""Bathtub"", ""Self check-in"", ""Shower gel"", ""Private backyard \u2013 Fully fenced"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Ethernet connection"", ""TV with standard cable"", ""Window guards"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Mosquito net"", ""Hangers"", ""Microwave"", ""Clothing storage: wardrobe and dresser"", ""Barbecue utensils"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Private entrance"", ""Stove"", ""Board games"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Coffee maker"", ""BBQ grill"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dishwasher"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$158.00,3,1125,3.0,1125.0,3,15,17,98,37,88,13904.0,5.0,5.0,4.92,4.89,0.79
6900,48745871,https://www.airbnb.com/rooms/48745871,2025-06-21,city scrape,Schöne Apartments zentral in Berlin 2-3 Personen,392212504,https://www.airbnb.com/users/show/392212504,Select The Wall,2021-03-12,"Hamburg, Germany",,,,f,,2.0,3.0,"['email', 'phone']",t,t,,Regierungsviertel,Mitte,52.507736,13.388472,Room in hotel,Private room,3,1.0,1 shared bath,1.0,3.0,"[""Long term stays allowed"", ""Paid parking lot on premises \u2013 18 spaces"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""Heating"", ""Fire extinguisher"", ""TV"", ""Smoke alarm"", ""Air conditioning"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Shampoo"", ""Dishes and silverware""]",$208.00,1,1125,1.0,1125.0,0,0,0,109,34,0,0.0,4.53,4.91,4.97,4.56,0.71
6901,48749186,https://www.airbnb.com/rooms/48749186,2025-06-20,city scrape,Ku'damm Apartment mit Parkplatz,393263341,https://www.airbnb.com/users/show/393263341,Christina,2021-03-19,,within a few hours,100%,68%,t,,3.0,3.0,"['email', 'phone']",t,t,,Halensee,Charlottenburg-Wilm.,52.499653,13.300683,Entire condo,Entire home/apt,2,1.0,1 bath,0.0,2.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Paid washer \u2013 In building"", ""Hot water"", ""Central heating"", ""Cooking basics"", ""Smoke alarm"", ""Clothing storage: closet"", ""Refrigerator"", ""Bed linens"", ""TV with standard cable"", ""Hangers"", ""Microwave"", ""Portable fans"", ""Hot water kettle"", ""Essentials"", ""Paid dryer \u2013 In building"", ""Private entrance"", ""Extra pillows and blankets"", ""Host greets you"", ""Hair dryer"", ""Coffee maker"", ""Dining table"", ""Paid parking lot on premises \u2013 2 spaces"", ""Toaster"", ""Dishwasher"", ""Kitchen"", ""Dishes and silverware""]",$64.00,5,90,7.1,90.0,0,15,38,39,27,88,5632.0,4.81,4.89,4.96,4.7,0.57
6947,49475241,https://www.airbnb.com/rooms/49475241,2025-06-21,previous scrape,65m² comfy flat in the heart of Prenzlauer Berg,395399094,https://www.airbnb.com/users/show/395399094,Emre,2021-04-03,"Berlin, Germany",within an hour,100%,100%,f,,2.0,3.0,"['email', 'phone']",t,t,"Berlin, Germany",Prenzlauer Berg Süd,Pankow,52.53279,13.42195,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Cooking basics"", ""Bathtub"", ""Shower gel"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Trash compactor"", ""Long term stays allowed"", ""Hangers"", ""Microwave"", ""Backyard"", ""Hot water kettle"", ""Essentials"", ""Private entrance"", ""Stove"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Dining table"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",,92,140,92.0,1125.0,20,50,69,176,9,184,,4.78,4.44,5.0,4.56,0.19
6948,49493260,https://www.airbnb.com/rooms/49493260,2025-06-20,city scrape,Studio apartment of a house with perfect view,399171143,https://www.airbnb.com/users/show/399171143,Fr. Liu,2021-04-29,,within a few hours,100%,98%,f,,1.0,1.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Britz,Neukölln,52.4379,13.41782,Private room in townhouse,Private room,3,1.5,1.5 baths,1.0,3.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Keypad"", ""Garden view"", ""Hot water"", ""TV"", ""Lock on bedroom door"", ""Cooking basics"", ""Schauma body soap"", ""Outdoor furniture"", ""BBQ grill: charcoal, electric"", ""Free parking on premises"", ""Free dryer \u2013 In building"", ""Baking sheet"", ""Self check-in"", ""Pack \u2019n play/Travel crib"", ""Shower gel"", ""Carbon monoxide alarm"", ""Free washer \u2013 In building"", ""First aid kit"", ""Smoke alarm"", ""Rice maker"", ""Private backyard \u2013 Fully fenced"", ""Bed linens"", ""Shampoo"", ""Hangers"", ""Coffee maker: espresso machine"", ""Barbecue utensils"", ""Portable fans"", ""Hot water kettle"", ""Siemens refrigerator"", ""Essentials"", ""Drying rack for clothing"", ""Air conditioner conditioner"", ""Coffee"", ""Courtyard view"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Mini fridge"", ""Dining table"", ""Exercise equipment"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Outdoor dining area"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$52.00,3,1125,3.0,1125.0,4,11,32,112,97,255,13260.0,4.69,4.64,4.55,4.51,1.95
6950,49503568,https://www.airbnb.com/rooms/49503568,2025-06-21,previous scrape,Bright Stylish Flat with Garden in Prenzlauer Berg,399230631,https://www.airbnb.com/users/show/399230631,Mariana,2021-04-29,,within a few hours,100%,55%,t,,6.0,6.0,"['email', 'phone']",t,t,,Helmholtzplatz,Pankow,52.54099,13.4187,Private room in rental unit,Private room,2,,1 private bath,,,"[""Iron"", ""Wifi"", ""Washer"", ""Dryer"", ""Cooking basics"", ""Outdoor furniture"", ""Patio or balcony"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Backyard"", ""Essentials"", ""Private entrance"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",,92,250,92.0,250.0,0,0,0,0,0,0,,,,,,
6956,49546907,https://www.airbnb.com/rooms/49546907,2025-06-21,previous scrape,Cozy designer studio- Mauerpark at your front door,399006889,https://www.airbnb.com/users/show/399006889,Aileen,2021-04-28,"Berlin, Germany",,,,f,,1.0,1.0,['phone'],t,t,,Brunnenstr. Nord,Mitte,52.53401,13.38687,Entire rental unit,Entire home/apt,2,,1 bath,,,"[""Iron"", ""Shared patio or balcony"", ""Elevator"", ""Wifi"", ""Hair dryer"", ""Heating"", ""Free dryer \u2013 In unit"", ""Hot water"", ""Smoke alarm"", ""Refrigerator"", ""City skyline view"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Dishes and silverware""]",,92,1125,92.0,1125.0,0,0,0,0,12,0,,4.67,4.67,4.92,4.75,0.31
6965,49707808,https://www.airbnb.com/rooms/49707808,2025-06-20,city scrape,Das  Domizil,400680465,https://www.airbnb.com/users/show/400680465,Reinhard,2021-05-09,"Berlin, Germany",within a day,100%,71%,f,,1.0,1.0,"['email', 'phone']",t,t,,Teltower Damm,Steglitz - Zehlendorf,52.438,13.27802,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Hot water"", ""TV"", ""Freezer"", ""Baking sheet"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Ethernet connection"", ""Hangers"", ""Fire extinguisher"", ""Clothing storage"", ""Hot water kettle"", ""Essentials"", ""Stove"", ""Host greets you"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dining table"", ""Toaster"", ""Kitchen"", ""Wine glasses""]",$95.00,2,28,2.0,28.0,19,49,79,169,39,63,5985.0,4.82,4.82,4.69,4.62,0.8
6969,49723572,https://www.airbnb.com/rooms/49723572,2025-06-20,city scrape,DZ:Natur und City Berlin live! Tesla nah!,397634621,https://www.airbnb.com/users/show/397634621,Regina,2021-04-19,"Berlin, Germany",within a few hours,100%,100%,t,,1.0,1.0,"['email', 'phone']",t,t,"Berlin, Germany",Köpenick-Nord,Treptow - Köpenick,52.47369,13.57221,Private room in bed and breakfast,Private room,2,1.0,1 private bath,1.0,1.0,"[""Iron"", ""Outdoor shower"", ""Private patio or balcony"", ""Portable air conditioning"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Garden view"", ""Laundromat nearby"", ""BBQ grill: electric"", ""Hot water"", ""Lock on bedroom door"", ""Central heating"", ""Cooking basics"", ""Verschieden conditioner"", ""Outdoor furniture"", ""Lockbox"", ""Sound system"", ""Free parking on premises"", ""Self check-in"", ""Shower gel"", ""First aid kit"", ""Private backyard \u2013 Fully fenced"", ""Verschieden body soap"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""TV with standard cable"", ""Shampoo"", ""Private gym in building"", ""Long term stays allowed"", ""Mosquito net"", ""Smoking allowed"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Barbecue utensils"", ""Portable fans"", ""Hot water kettle"", ""Cleaning available during stay"", ""Private living room"", ""Essentials"", ""Drying rack for clothing"", ""Books and reading material"", ""Board games"", ""Coffee"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Dishwasher"", ""Exercise equipment: free weights, yoga mat"", ""Coffee maker"", ""Mini fridge"", ""Dining table"", ""Bikes"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Outdoor dining area"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$63.00,2,1125,2.0,1125.0,29,59,89,269,20,88,5544.0,4.9,4.95,4.95,4.6,0.41
6981,49844243,https://www.airbnb.com/rooms/49844243,2025-06-21,city scrape,Studio,401986350,https://www.airbnb.com/users/show/401986350,Nena Apartments Moritzplatz,2021-05-17,"Berlin, Germany",within an hour,100%,100%,f,,2.0,2.0,"['phone', 'work_email']",t,t,"Berlin, Germany",Südliche Friedrichstadt,Friedrichshain-Kreuzberg,52.50173,13.41092,Room in aparthotel,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Paid washer \u2013 In building"", ""TV"", ""Central heating"", ""Cooking basics"", ""Elevator"", ""Self check-in"", ""Smoke alarm"", ""Crib"", ""Building staff"", ""Fire extinguisher"", ""Essentials"", ""Paid dryer \u2013 In building"", ""Pets allowed"", ""Hair dryer"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$188.00,1,1125,1.0,625.4,24,54,84,359,1489,255,47940.0,4.58,4.63,4.73,4.47,29.92
6991,49933100,https://www.airbnb.com/rooms/49933100,2025-06-21,previous scrape,Doubleroom,402655376,https://www.airbnb.com/users/show/402655376,W22 Hotel,2021-05-20,"Berlin, Germany",within an hour,100%,79%,f,,7.0,8.0,"['email', 'phone', 'work_email']",t,f,,Düsseldorfer Straße,Charlottenburg-Wilm.,52.49414,13.31045,Room in hotel,Private room,2,,1 private bath,1.0,,"[""Iron"", ""Wifi"", ""Central heating"", ""Housekeeping available from 9:00\u202fAM to 1:00\u202fPM, every day"", ""Lockbox"", ""Patio or balcony"", ""Elevator"", ""Paid street parking off premises"", ""Self check-in"", ""Shower gel"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""HDTV"", ""Crib"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Safe"", ""Fire extinguisher"", ""Essentials"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Outlet covers"", ""Dedicated workspace""]",,1,1125,2.0,29.2,28,58,88,363,215,76,,4.21,4.14,4.58,4.32,4.41
6995,49994980,https://www.airbnb.com/rooms/49994980,2025-06-21,previous scrape,Wonderful private floor in Neukölln,403193003,https://www.airbnb.com/users/show/403193003,Celine,2021-05-24,"Berlin, Germany",,,,f,,1.0,2.0,['phone'],t,t,,Schillerpromenade,Neukölln,52.47883,13.42591,Private room in rental unit,Private room,1,,1 private bath,,,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Hot water"", ""Lock on bedroom door"", ""Free parking on premises"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Shampoo"", ""Hangers"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Free washer"", ""Books and reading material"", ""Pets allowed"", ""Heating"", ""Room-darkening shades"", ""Clothing storage: dresser"", ""Dedicated workspace"", ""Dishes and silverware""]",,92,1125,92.0,1125.0,0,0,0,0,17,0,,5.0,4.94,5.0,4.94,0.36
7000,50043419,https://www.airbnb.com/rooms/50043419,2025-06-21,previous scrape,Sunshine Apt am Müggelsee,395885294,https://www.airbnb.com/users/show/395885294,Dieter,2021-04-07,,within an hour,100%,100%,t,,2.0,2.0,"['email', 'phone']",t,t,"Berlin, Germany",Friedrichshagen,Treptow - Köpenick,52.4468280858881,13.629672266542912,Entire condo,Entire home/apt,2,,1 bath,1.0,,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""Indoor fireplace: ethanol"", ""Cooking basics"", ""Outdoor furniture"", ""Elevator"", ""Baking sheet"", ""Bathtub"", ""Shower gel"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Private backyard \u2013 Not fully fenced"", ""Shared beach access"", ""Bidet"", ""Long term stays allowed"", ""Hangers"", ""Kitchen"", ""Microwave"", ""Portable fans"", ""Hot water kettle"", ""Cleaning available during stay"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Coffee"", ""Conditioner"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Host greets you"", ""Dining table"", ""Bikes"", ""Room-darkening shades"", ""Toaster"", ""Private BBQ grill: charcoal"", ""Dedicated workspace"", ""Blender"", ""Outdoor dining area"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",,3,60,3.0,1125.0,0,0,0,2,25,88,,5.0,5.0,4.92,4.68,0.94
7020,50252741,https://www.airbnb.com/rooms/50252741,2025-06-21,previous scrape,Stay in a green oasis at the heart of Berlin,405727905,https://www.airbnb.com/users/show/405727905,Julia,2021-06-07,"Berlin, Germany",,,,f,,1.0,1.0,"['email', 'phone']",t,t,,Barstraße,Charlottenburg-Wilm.,52.48336,13.3105,Entire condo,Entire home/apt,3,,1 bath,1.0,,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Central heating"", ""Cooking basics"", ""Free parking on premises"", ""Elevator"", ""Shower gel"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Hangers"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Coffee maker: drip coffee maker"", ""Stove"", ""Hair dryer"", ""Dishwasher"", ""Toaster"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",,92,365,92.0,365.0,0,0,0,0,9,0,,4.78,3.89,4.56,4.78,0.19
7029,50337519,https://www.airbnb.com/rooms/50337519,2025-06-20,city scrape,ruhiges Gästehaus in Berlin Bohnsdorf,406518622,https://www.airbnb.com/users/show/406518622,Jens,2021-06-11,,,,100%,t,,1.0,1.0,['phone'],t,t,,Bohnsdorf,Treptow - Köpenick,52.40307,13.58029,Entire guesthouse,Entire home/apt,2,1.0,1 bath,1.0,4.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Hot water"", ""TV"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Electric stove"", ""Outdoor furniture"", ""Shower gel"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Long term stays allowed"", ""Mosquito net"", ""Hangers"", ""Kitchen"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Private entrance"", ""Board games"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Coffee maker"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Outdoor dining area"", ""Clothing storage: wardrobe"", ""Dishes and silverware""]",$85.00,8,90,8.0,90.0,0,0,0,80,16,48,4080.0,5.0,4.94,4.75,4.81,0.33
