,id,listing_url,last_scraped,source,name,host_id,host_url,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,reviews_per_month
346,1224679,https://www.airbnb.com/rooms/1224679,2025-06-21,previous scrape,Old Berlin House flat Schillerpark,6635876,https://www.airbnb.com/users/show/6635876,Thomas,2013-05-29,Germany,within a day,100%,0%,f,Wedding,1.0,1.0,"['email', 'phone']",t,t,,Parkviertel,Mitte,52.55474,13.34739,Entire rental unit,Entire home/apt,2,,1 bath,1.0,,"[""Private patio or balcony"", ""Wifi"", ""Free street parking"", ""Oven"", ""Laundromat nearby"", ""Hot water"", ""Dishes and silverware"", ""Cooking basics"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""TV with standard cable"", ""Long term stays allowed"", ""Hangers"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Host greets you"", ""Heating"", ""Dining table"", ""Room-darkening shades"", ""Clothing storage: wardrobe"", ""Toaster"", ""Kitchen"", ""Electric stove""]",,93,1125,93.0,1125.0,0,0,0,75,22,0,,4.95,4.8,4.65,4.9,0.16
355,1255842,https://www.airbnb.com/rooms/1255842,2025-06-21,city scrape,"Skyline view, Apartment, 130m2, 2 balconies, quiet",6023665,https://www.airbnb.com/users/show/6023665,Oliver,2013-04-21,"Berlin, Germany",within a day,100%,50%,f,Friedrichshain,1.0,2.0,"['email', 'phone']",t,t,"Berlin, Germany",Karl-Marx-Allee-Nord,Friedrichshain-Kreuzberg,52.52403,13.44403,Entire condo,Entire home/apt,2,2.0,2 baths,1.0,1.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Hot water"", ""Washer"", ""Freezer"", ""Children\u2019s books and toys for ages 2-5 years old, 5-10 years old, and 10+ years old"", ""City skyline view"", ""Cooking basics"", ""Electric stove"", ""Sound system"", ""Elevator"", ""Bathtub"", ""Shower gel"", ""Clothing storage: closet"", ""Refrigerator"", ""Bed linens"", ""TV with standard cable"", ""Body soap"", ""Shampoo"", ""Hangers"", ""Microwave"", ""Stainless steel oven"", ""Barbecue utensils"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Park view"", ""Conditioner"", ""Extra pillows and blankets"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Dining table"", ""Exercise equipment"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$120.00,8,30,8.0,30.0,0,0,18,18,2,16,1920.0,5.0,5.0,4.5,5.0,0.07
365,1274386,https://www.airbnb.com/rooms/1274386,2025-06-20,city scrape,Wonderful home sightseeing Spree,6782131,https://www.airbnb.com/users/show/6782131,Christian,2013-06-07,"Berlin, Germany",within a day,80%,69%,t,Charlottenburg,3.0,5.0,"['email', 'phone']",t,t,,Mierendorffplatz,Charlottenburg-Wilm.,52.52166,13.30265,Private room in rental unit,Private room,3,1.0,1 shared bath,2.0,1.0,"[""Iron"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Heating"", ""Carbon monoxide alarm"", ""Washer"", ""Hot water"", ""Smoke alarm"", ""Refrigerator"", ""Microwave"", ""Essentials"", ""Kitchen"", ""Cooking basics"", ""Stove"", ""Dishes and silverware""]",$14.00,10,1125,10.0,1125.0,0,0,0,19,220,60,840.0,4.77,4.48,4.86,4.83,1.56
366,1274387,https://www.airbnb.com/rooms/1274387,2025-06-21,city scrape,Wonderful home sightseeing Spree,6782131,https://www.airbnb.com/users/show/6782131,Christian,2013-06-07,"Berlin, Germany",within a day,80%,69%,t,Charlottenburg,3.0,5.0,"['email', 'phone']",t,t,"Berlin, Germany",Mierendorffplatz,Charlottenburg-Wilm.,52.52334,13.30312,Private room in rental unit,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Iron"", ""Wifi"", ""Children\u2019s books and toys"", ""Washer"", ""Hot water"", ""TV"", ""Lock on bedroom door"", ""Cooking basics"", ""Free parking on premises"", ""Bathtub"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Refrigerator"", ""Single level home"", ""Long term stays allowed"", ""Hangers"", ""Microwave"", ""Essentials"", ""Stove"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Kitchen"", ""Dishes and silverware""]",$24.00,92,730,92.0,730.0,13,18,41,264,179,255,6120.0,4.6,4.31,4.86,4.72,1.23
390,1389205,https://www.airbnb.com/rooms/1389205,2025-06-20,city scrape,New Loft in an old building by the Kreuzberg canal,300965,https://www.airbnb.com/users/show/300965,Daniel,2010-11-27,"Berlin, Germany",within a day,100%,54%,f,,1.0,2.0,"['email', 'phone']",t,t,"Berlin, Germany",Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,52.49341,13.42055,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1.0,0.0,"[""Iron"", ""Patio or balcony"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""Self check-in"", ""Heating"", ""Washer"", ""Hot water"", ""Smoke alarm"", ""Lockbox"", ""Bed linens"", ""TV with standard cable"", ""Essentials"", ""Kitchen"", ""Cooking basics"", ""Shampoo""]",$193.00,5,1125,5.0,1125.0,8,15,15,15,39,50,9650.0,4.92,4.87,4.92,4.84,0.27
393,1405939,https://www.airbnb.com/rooms/1405939,2025-06-20,city scrape,Charming Large Bright Room Neukölln Sleeps 6+,7585649,https://www.airbnb.com/users/show/7585649,Beatrice,2013-07-19,"Berlin, Germany",within a day,70%,38%,f,,1.0,3.0,"['email', 'phone']",t,t,"Berlin, Germany",Neuköllner Mitte/Zentrum,Neukölln,52.46545,13.43719,Entire condo,Entire home/apt,6,1.0,1 bath,1.0,3.0,"[""Iron"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Oven"", ""Laundromat nearby"", ""Children\u2019s books and toys"", ""Hot water"", ""Dryer"", ""Cooking basics"", ""Outdoor furniture"", ""Bathtub"", ""Smoke alarm"", ""Refrigerator"", ""Shared backyard \u2013 Fully fenced"", ""Bed linens"", ""High chair"", ""Single level home"", ""Ethernet connection"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Private entrance"", ""Stove"", ""BBQ grill: charcoal"", ""Pets allowed"", ""Coffee"", ""Baby bath"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dining table"", ""Toaster"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen"", ""Dishes and silverware""]",$62.00,4,1125,3.9,1125.0,2,9,29,291,379,255,15810.0,4.44,4.17,4.39,4.49,2.62
409,1548045,https://www.airbnb.com/rooms/1548045,2025-06-21,city scrape,Zelter 1,8248809,https://www.airbnb.com/users/show/8248809,Birgit,2013-08-19,"Berlin, Germany",within a day,90%,50%,f,Prenzlauer Berg,1.0,7.0,"['email', 'phone']",t,t,,Prenzlauer Berg Nord,Pankow,52.5473,13.4264,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,5.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Children\u2019s books and toys"", ""Hot water"", ""TV"", ""Freezer"", ""Cooking basics"", ""Free dryer \u2013 In building"", ""Elevator"", ""Baking sheet"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""First aid kit"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Body soap"", ""Hangers"", ""Fire extinguisher"", ""Clothing storage"", ""Microwave"", ""Hot water kettle"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Board games"", ""Coffee"", ""Host greets you"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dining table"", ""Exercise equipment"", ""Children's playroom"", ""Toaster"", ""Dishwasher"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$235.00,5,90,5.0,90.0,7,14,33,171,78,126,29610.0,4.85,4.73,4.87,4.67,0.79
410,1548171,https://www.airbnb.com/rooms/1548171,2025-06-20,city scrape,Judit´s Apartment,1476857,https://www.airbnb.com/users/show/1476857,Antonio,2011-12-06,"Berlin, Germany",within a day,100%,82%,f,Lichtenrade,1.0,2.0,"['email', 'phone']",t,t,"Berlin, Germany",Lichtenrade,Tempelhof - Schöneberg,52.40228,13.39025,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Iron"", ""Free parking on premises"", ""Hangers"", ""Wifi"", ""Hair dryer"", ""Heating"", ""Carbon monoxide alarm"", ""Fire extinguisher"", ""TV"", ""Smoke alarm"", ""Essentials"", ""Kitchen"", ""Private entrance""]",$72.00,3,200,3.0,200.0,3,11,22,84,20,76,5472.0,4.9,4.84,4.79,4.68,0.42
412,1564151,https://www.airbnb.com/rooms/1564151,2025-06-21,city scrape,Quiet industrial Loft in the heart of Kreuzberg,3743664,https://www.airbnb.com/users/show/3743664,Steve Und Vivienne,2012-10-03,"Berlin, Germany",within a day,90%,39%,f,Kreuzberg,1.0,1.0,"['email', 'phone']",t,t,,südliche Luisenstadt,Friedrichshain-Kreuzberg,52.49396,13.43438,Entire loft,Entire home/apt,2,2.0,2 baths,0.0,1.0,"[""Wifi"", ""Oven"", ""Hot water"", ""Freezer"", ""Cooking basics"", ""Elevator"", ""Bathtub"", ""Shower gel"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Microwave"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Coffee"", ""Host greets you"", ""Hair dryer"", ""Exercise equipment: free weights, yoga mat"", ""Heating"", ""Dining table"", ""Toaster"", ""Coffee maker: pour-over coffee"", ""Dishwasher"", ""Blender"", ""Kitchen"", ""Dishes and silverware""]",$135.00,21,80,17.9,80.0,6,19,33,157,20,0,0.0,4.95,4.95,4.85,4.6,0.15
420,1590153,https://www.airbnb.com/rooms/1590153,2025-06-21,city scrape,130qm FamilyParadise Xberg/Nkölln,3639736,https://www.airbnb.com/users/show/3639736,Jana,2012-09-22,"Berlin, Germany",within a day,80%,31%,f,Neukölln,1.0,1.0,"['email', 'phone']",t,t,,Reuterstraße,Neukölln,52.48285,13.4416,Entire rental unit,Entire home/apt,5,1.5,1.5 baths,3.0,3.0,"[""Iron"", ""Private patio or balcony"", ""Wifi"", ""Free street parking"", ""Oven"", ""Children\u2019s books and toys"", ""Washer"", ""Children\u2019s dinnerware"", ""Record player"", ""Cooking basics"", ""Free parking on premises"", ""Baking sheet"", ""Pack \u2019n play/Travel crib"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Crib"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Board games"", ""Heating"", ""Dining table"", ""Room-darkening shades"", ""Children's playroom"", ""Dishwasher"", ""Blender"", ""Kitchen"", ""Dishes and silverware""]",$111.00,4,40,4.0,40.0,5,12,34,34,47,151,16761.0,4.87,4.81,4.89,4.74,0.65
434,1657488,https://www.airbnb.com/rooms/1657488,2025-06-20,city scrape,Berlinzzz - 1-bedroom-apartment in the City-west,3944006,https://www.airbnb.com/users/show/3944006,Torsten,2012-10-22,"Berlin, Germany",within a day,100%,,f,Schöneberg,1.0,1.0,"['email', 'phone']",t,t,"Berlin, Germany",Schöneberg-Süd,Tempelhof - Schöneberg,52.4926,13.34359,Entire rental unit,Entire home/apt,1,1.0,1 bath,1.0,2.0,"[""Iron"", ""Wifi"", ""Free street parking"", ""Washer"", ""Hot water"", ""Cooking basics"", ""Patio or balcony"", ""Free parking on premises"", ""Elevator"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""TV with standard cable"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Fire extinguisher"", ""Microwave"", ""Backyard"", ""Essentials"", ""Stove"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Dedicated workspace"", ""Kitchen"", ""Dishes and silverware""]",$46.00,92,500,92.0,500.0,27,57,87,362,46,0,0.0,4.85,5.0,4.85,4.8,0.34
448,1794838,https://www.airbnb.com/rooms/1794838,2025-06-20,city scrape,Lovely single room Mitte/Wedding,5328939,https://www.airbnb.com/users/show/5328939,Gee,2013-03-05,"Berlin, Germany",within a day,60%,55%,f,Wedding,3.0,3.0,"['email', 'phone']",t,t,"Berlin, Germany",Osloer Straße,Mitte,52.55709,13.37707,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Private patio or balcony"", ""Cleaning products"", ""Free street parking"", ""Paid washer \u2013 In building"", ""Oven"", ""Laundromat nearby"", ""Hot water"", ""Freezer"", ""Central heating"", ""Cooking basics"", ""Resort access"", ""Fast wifi \u2013 101 Mbps"", ""Baking sheet"", ""Paid street parking off premises"", ""Bathtub"", ""Carbon monoxide alarm"", ""Rice maker"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Long term stays allowed"", ""Pocket wifi"", ""Hangers"", ""Fire extinguisher"", ""Coffee maker: Keurig coffee machine"", ""Portable fans"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Board games"", ""Pets allowed"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Stainless steel gas stove"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Clothing storage: dresser"", ""Dishwasher"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$53.00,6,60,6.0,60.0,0,20,44,44,47,151,8003.0,4.91,4.74,4.6,4.81,0.34
465,1883235,https://www.airbnb.com/rooms/1883235,2025-06-20,city scrape,Wonderful home sightseeing Spree,6782131,https://www.airbnb.com/users/show/6782131,Christian,2013-06-07,"Berlin, Germany",within a day,80%,69%,t,Charlottenburg,3.0,5.0,"['email', 'phone']",t,t,,Otto-Suhr-Allee,Charlottenburg-Wilm.,52.52137,13.30139,Private room in rental unit,Private room,3,1.0,1 shared bath,2.0,2.0,"[""Wifi"", ""Free street parking"", ""Hair dryer"", ""Host greets you"", ""Heating"", ""Washer"", ""Hot water"", ""Smoke alarm"", ""Essentials"", ""Kitchen""]",$26.00,10,1125,9.8,1125.0,1,7,7,11,133,220,5720.0,4.74,4.38,4.75,4.77,0.94
470,1930322,https://www.airbnb.com/rooms/1930322,2025-06-21,city scrape,Charmant ruhiges Zimmer im Helmholtzkiez,9994132,https://www.airbnb.com/users/show/9994132,Wiebke Reich,2013-11-13,"Berlin, Germany",within a day,100%,,,Prenzlauer Berg,2.0,3.0,"['email', 'phone']",t,f,"Berlin, Germany",Helmholtzplatz,Pankow,52.54542,13.41963,Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Hot water"", ""Freezer"", ""Cooking basics"", ""Baking sheet"", ""Bathtub"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Paid washer \u2013 In unit"", ""Long term stays allowed"", ""Hangers"", ""Paid parking on premises"", ""Fire extinguisher"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Host greets you"", ""Hair dryer"", ""Heating"", ""Dining table"", ""Clothing storage: dresser"", ""Dishwasher"", ""Blender"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$64.00,92,1125,92.0,1125.0,28,58,88,363,16,0,0.0,4.94,4.88,5.0,4.56,0.14
486,2006060,https://www.airbnb.com/rooms/2006060,2025-06-20,city scrape,Sensationeller Blick,3337306,https://www.airbnb.com/users/show/3337306,Loretta,2012-08-22,"Berlin, Germany",within a day,67%,88%,t,Schöneberg,1.0,10.0,"['email', 'phone']",t,t,,Schöneberg-Nord,Tempelhof - Schöneberg,52.49902,13.3515,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Private patio or balcony"", ""Wifi"", ""Free street parking"", ""Oven"", ""Hot water"", ""Washer"", ""TV"", ""Freezer"", ""City skyline view"", ""Cooking basics"", ""Baking sheet"", ""Paid street parking off premises"", ""Bathtub"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Shampoo"", ""Body soap"", ""Long term stays allowed"", ""Hangers"", ""Kitchen"", ""Hot water kettle"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Host greets you"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Clothing storage: wardrobe"", ""Wine glasses"", ""Dishes and silverware""]",$128.00,14,90,13.9,90.0,17,19,24,107,34,252,32256.0,4.97,4.68,5.0,4.79,0.34
489,2027140,https://www.airbnb.com/rooms/2027140,2025-06-21,city scrape,Charming flat created with love,3465079,https://www.airbnb.com/users/show/3465079,Julia,2012-09-04,"Berlin, Germany",within a day,100%,44%,f,Friedrichshain,1.0,2.0,"['email', 'phone']",t,t,"Berlin, Germany",Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg,52.51037,13.46105,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Oven"", ""Hot water"", ""Washer"", ""Cooking basics"", ""Lockbox"", ""Sound system"", ""Baking sheet"", ""Self check-in"", ""Bathtub"", ""Shower gel"", ""Carbon monoxide alarm"", ""First aid kit"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Body soap"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Hot water kettle"", ""Essentials"", ""Stove"", ""Conditioner"", ""Extra pillows and blankets"", ""Hair dryer"", ""Coffee maker"", ""Heating"", ""Dining table"", ""Toaster"", ""Paid parking off premises"", ""Dedicated workspace"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$111.00,3,90,3.0,90.0,3,3,3,86,165,113,12543.0,4.92,4.96,4.93,4.79,1.22
494,2053014,https://www.airbnb.com/rooms/2053014,2025-06-20,city scrape,*Modern Berlin - City - Apartment*,1332388,https://www.airbnb.com/users/show/1332388,Rosita,2011-10-25,"Berlin, Germany",within a day,100%,80%,t,Schöneberg,1.0,2.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Schöneberg-Süd,Tempelhof - Schöneberg,52.48218,13.35418,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Iron"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Oven"", ""Laundromat nearby"", ""Hot water"", ""TV"", ""Freezer"", ""Cooking basics"", ""Housekeeping available every day - available at extra cost"", ""Bioprodukte conditioner"", ""Baking sheet"", ""Shower gel"", ""First aid kit"", ""Free washer \u2013 In building"", ""Smoke alarm"", ""Refrigerator"", ""Bed linens"", ""Sound system with aux"", ""Single level home"", ""Shampoo"", ""Long term stays allowed"", ""Hangers"", ""Clothing storage"", ""Portable fans"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Stove"", ""Board games"", ""Coffee"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Dishwasher"", ""Heating"", ""Coffee maker"", ""Bioprodukte body soap"", ""Dining table"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",$72.00,21,60,21.0,60.0,12,13,43,259,25,168,12096.0,5.0,5.0,4.92,4.88,0.18
496,2057982,https://www.airbnb.com/rooms/2057982,2025-06-21,previous scrape,"Luxurious Grand-Boulevard-Residence, Berlin",10537681,https://www.airbnb.com/users/show/10537681,Heike,2013-12-10,"Berlin, Germany",within a day,67%,83%,t,Friedrichshain,2.0,2.0,"['email', 'phone', 'work_email']",t,t,"Berlin, Germany",Frankfurter Allee Nord,Friedrichshain-Kreuzberg,52.51602,13.45769,Entire rental unit,Entire home/apt,4,,1 bath,2.0,,"[""Iron"", ""Ceiling fan"", ""Private patio or balcony"", ""Cleaning products"", ""Wifi"", ""Free street parking"", ""Laundromat nearby"", ""Hot water"", ""Freezer"", ""City skyline view"", ""Central heating"", ""Cooking basics"", ""Outdoor furniture"", ""Free parking on premises"", ""Elevator"", ""Baking sheet"", ""Bathtub"", ""Pack \u2019n play/Travel crib"", ""Shower gel"", ""Carbon monoxide alarm"", ""Free washer \u2013 In building"", ""First aid kit"", ""Smoke alarm"", ""Clothing storage: closet"", ""Refrigerator"", ""Bed linens"", ""High chair"", ""Single level home"", ""Ethernet connection"", ""Crib"", ""Body soap"", ""Shampoo"", ""L\u00b4Or\u00e9al Paris Elvital conditioner"", ""Long term stays allowed"", ""Hangers"", ""HDTV with premium cable, standard cable"", ""Microwave"", ""Coffee maker: espresso machine"", ""Stainless steel oven"", ""Backyard"", ""Hot water kettle"", ""Drying rack for clothing"", ""Essentials"", ""Books and reading material"", ""Coffee"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Host greets you"", ""Hair dryer"", ""Dishwasher"", ""Induction stove"", ""Dining table"", ""Exercise equipment"", ""Room-darkening shades"", ""Toaster"", ""Dedicated workspace"", ""Blender"", ""Outdoor dining area"", ""Kitchen"", ""Wine glasses"", ""Dishes and silverware""]",,90,90,90.0,90.0,0,0,0,0,207,255,,4.91,4.88,4.82,4.78,1.48
